distance;burst_duration;Column1;_1;_2;_3;_4;_5;_6;_7;_8;_9;_10;_11;_12;_13;_14;_15;_16;_17;_18;_19;_20;_21;_22;_23;_24;_25;_26;_27;_28;_29;_30;_31;_32;_33;_34;_35;_36;_37;_38;_39;_40;_41;_42;_43;_44;_45;_46;_47;_48;_49;_50;_51;_52;_53;_54;_55;_56;_57;_58;_59;_60;_61;_62;_63;_64;_65;_66;_67;_68;_69;_70;_71;_72;_73;_74;_75;_76;_77;_78;_79;_80;_81;_82;_83;_84;_85;_86;_87;_88;_89;_90;_91;_92;_93;_94;_95;_96;_97;_98
50;12;78.30632826816861;79.5772637306123;80.68304229352877;71.58806860780659;80.49768453938279;86.24813396809573;81.9925525455932;76.8786665943013;86.44673297753417;86.04999121148714;71.7529106612982;77.23312308554021;71.7529106612982;65.14583815249408;76.52583685851603;91.14288323117634;78.48664010230719;70.93247871421282;89.07052044475715;84.87065745167865;67.58786266311525;83.90023551197255;72.08373436149837;98.32992642291843;72.41608335620725;85.65507026646488;70.6069386283604;86.8453039596765;71.2595197339615;100.1559449215093;75.47703369614224;80.12824555161734;77.4109637069535;75.65083066354039;79.5772637306123;81.05503922506719;86.8453039596765;78.66736713095496;87.64796734623927;81.05503922506719;75.65083066354039;73.25367523717904;64.54924497805813;75.30363600242836;81.80418637886815;72.08373436149837;92.62215987470853;74.27158336739988;79.76050208051753;65.4461993090189;72.74996467794193;88.05207673504692;69.31965032844674;73.08538539164365;80.86882686115663;76.35002968948747;80.49768453938279;72.91748216796745;82.94090950069848;83.51518073358744;77.76787440525929;83.70748671638003;71.0958111755837;77.76787440525929;85.65507026646488;88.4580493090837;81.80418637886815;74.61401965051199;77.58921383254534;84.28706562247159;76.52583685851603;75.82502782400917;90.30821407077885;102.25077972077757;75.47703369614224;80.68304229352877;77.23312308554021;77.4109637069535;83.51518073358744;74.61401965051199;80.31275261817575;71.42360525536486;70.76952148581977;74.95803476906389;74.44260460817993;83.51518073358744;77.05569102752814;72.91748216796745;76.17462641229403;77.23312308554021;71.42360525536486;82.37058710017779;75.82502782400917;82.56025748784099;95.65313016290338;69.31965032844674;72.74996467794193;73.93071867376308;52.964846532887684
100;12;103.19582744802683;88.86589365874443;100.61772354471226;97.65378530006194;90.51616201160321;84.67567925042412;85.65507026646488;104.38942952113904;90.93349548795442;92.83543601596358;85.26196178592542;94.12544562691185;83.90023551197255;93.04920325689164;92.62215987470853;91.98526677962242;80.49768453938279;101.08163124269969;91.56310626602688;114.1859683433024;110.56774616084073;102.01587317350378;99.23873585928976;83.51518073358744;81.9925525455932;89.68723224473376;79.94416236366476;81.24168037032425;92.62215987470853;91.35275312046308;88.86589365874443;95.43338077220086;85.65507026646488;93.26346272832193;91.77394378063636;99.92585095768132;89.27561841403075;93.69346289903146;95.87338555888753;77.58921383254534;83.51518073358744;107.80547228788281;79.76050208051753;112.36229422235937;87.04527804082183;91.14288323117634;82.37058710017779;95.65313016290338;86.8453039596765;93.47821556368753;93.47821556368753;92.62215987470853;96.09414812530488;93.04920325689164;82.94090950069848;95.21413622430518;87.64796734623927;100.3865687105195;93.04920325689164;84.48114898371028;108.80185898389541;81.61625295647981;86.44673297753417;93.90920587301264;88.05207673504692;87.44660867258324;110.8223446530412;87.24571259169099;98.32992642291843;84.28706562247159;95.21413622430518;100.3865687105195;69.79960987189996;91.56310626602688;99.01074905214578;101.31438656056716;96.53719944346616;87.84978967784696;94.12544562691185;85.85230365953272;111.84661464128764;90.30821407077885;94.77715702038213;67.89948300867;102.25077972077757;79.5772637306123;107.80547228788281;90.72458878313572;81.9925525455932;112.1041579161951;93.26346272832193;83.13189313954281;88.6617369735164;90.93349548795442;96.98229349236969;;;;
150;12;105.11220730055531;91.77394378063636;101.08163124269969;94.55942005273376;104.14960973171877;97.87864749865372;91.56310626602688;93.69346289903146;88.6617369735164;94.77715702038213;109.05239126123435;100.3865687105195;93.04920325689164;85.85230365953272;85.26196178592542;95.87338555888753;96.31541902998988;112.1041579161951;97.65378530006194;97.87864749865372;113.14027499953865;102.72221678143227;105.83998949201612;96.98229349236969;80.49768453938279;100.1559449215093;92.83543601596358;102.01587317350378;115.24132645559527;117.651683036647;111.58966303523249;105.11220730055531;92.4093737048952;105.35424361240754;90.51616201160321;101.08163124269969;98.78328601209519;101.78150629043697;107.80547228788281;107.80547228788281;103.9103408939769;94.99539535941216;87.64796734623927;111.07752939570332;92.19707638088428;95.87338555888753;98.32992642291843;99.46724763957785;105.83998949201612;87.64796734623927;103.19582744802683;100.84941064689724;93.26346272832193;91.98526677962242;105.5968372484542;95.65313016290338;95.21413622430518;89.89375028360132;99.69628560183793;99.46724763957785;102.48622717491455;88.05207673504692;101.31438656056716;85.06608461890904;101.5476778317758;107.3107059503725;109.30350042597735;106.57281074536908;102.25077972077757;109.55518780649251;114.1859683433024;86.8453039596765;101.78150629043697;98.78328601209519;117.651683036647;108.55190226864423;97.2056094823455;110.31373257227528;103.67162174218069;116.30643866255794;96.75949053895263;94.77715702038213;125.76667700754922;94.99539535941216;97.42943969022213;91.14288323117634;106.81821031140409;101.08163124269969;108.3025197932092;106.0837016293693;105.5968372484542;108.55190226864423;88.05207673504692;97.87864749865372;94.34218330463797;100.3865687105195;91.56310626602688;105.83998949201612;
200;12;153.62712812636244;140.1240946738786;175.95502463319346;152.2202401555017;145.711468108377;177.17331256296666;142.071211385041;132.29422515218823;161.6006907506438;160.489484056269;151.52163507434625;135.68396849198137;151.17353578131596;147.73622505843724;138.84086491082343;141.74482308927838;167.65837392639204;163.46982562039878;148.4173771424014;152.5707496392494;159.019751937195;131.687069245691;137.8861604610773;146.72035389152555;153.27419176407454;139.16056641591413;152.2202401555017;152.2202401555017;160.489484056269;143.05489254083338;147.05819907850767;159.019751937195;157.56347934485905;119.01248701729637;156.84035180832117;146.38328485555763;133.82439032753845;156.1205430194796;161.97280010108508;168.81921700947953;146.38328485555763;136.30955248712056;152.9220662226185;163.46982562039878;157.92629242245135;147.39682220370585;150.13402880772443;146.72035389152555;157.2014997784399;143.05489254083338;144.0453845670817;162.34576628801665;153.27419176407454;169.5975742568894;124.04301747004386;152.2202401555017;138.20366361880318;166.50551309015668;126.05627327270784;134.1325406623339;147.05819907850767;153.62712812636244;153.62712812636244;131.99029808444726;140.1240946738786;135.0612555746781;152.9220662226185;143.71446089068743;142.72624437825547;148.4173771424014;151.17353578131596;146.72035389152555;129.58388350640496;166.12299047968008;143.05489254083338;157.56347934485905;136.9380207974764;156.1205430194796;128.98916653998216;145.0427346212984;161.97280010108508;145.37671684325215;151.8705359171794;164.60166778205706;171.95424440542277;144.0453845670817;160.85903468991685;155.40403774715355;145.37671684325215;162.71959128443044;169.5975742568894;155.40403774715355;132.9041804094259;139.48100408072568;158.65442679270308;152.5707496392494;;;
250;12;142.72624437825547;139.16056641591413;118.19412744424307;134.1325406623339;126.05627327270784;132.9041804094259;139.80217960037407;140.77015029810312;130.4811041541137;112.1041579161951;122.90705514830907;126.05627327270784;120.94409578467344;120.94409578467344;146.04699018750796;122.06191555248;151.17353578131596;142.3983512378432;134.44140055858222;122.342981059681;130.78155608093476;122.342981059681;139.80217960037407;131.687069245691;137.25334072422285;146.04699018750796;127.80790832738843;144.0453845670817;126.34653637584607;131.3845370318381;115.77265768219846;132.29422515218823;158.65442679270308;124.61492974015573;148.4173771424014;140.77015029810312;136.30955248712056;148.75912997493032;99.69628560183793;111.07752939570332;115.50668655357624;124.61492974015573;125.47774604840528;149.1016697436037;153.27419176407454;133.51694792407994;136.62342527317932;150.13402880772443;114.44889832406156;109.55518780649251;144.0453845670817;152.2202401555017;144.0453845670817;129.58388350640496;135.0612555746781;115.24132645559527;136.30955248712056;141.74482308927838;125.47774604840528;131.687069245691;127.22134208574965;129.58388350640496;124.90187393789093;120.66624401638853;132.29422515218823;125.18947886683053;156.84035180832117;113.40079711762655;148.75912997493032;122.342981059681;122.90705514830907;129.28618306108862;138.20366361880318;130.78155608093476;151.8705359171794;135.37225397356013;126.34653637584607;147.39682220370585;137.8861604610773;131.3845370318381;126.05627327270784;125.18947886683053;121.78149575309698;145.37671684325215;146.72035389152555;115.77265768219846;158.2899409304989;143.05489254083338;109.80745473420666;124.61492974015573;136.9380207974764;111.33330173875498;126.92906924156685;124.61492974015573;142.72624437825547;140.4467510041707;131.687069245691;;
300;12;137.25334072422285;128.6928323718675;146.38328485555763;139.48100408072568;131.3845370318381;134.44140055858222;142.071211385041;135.68396849198137;177.99018717193525;106.32797494975146;129.28618306108862;123.19006671368945;148.75912997493032;140.4467510041707;131.0826998424925;152.9220662226185;146.38328485555763;124.32864475568945;144.70951967574905;142.72624437825547;145.37671684325215;122.62469376153705;129.88226945076727;172.74705599836088;136.62342527317932;135.99640077891235;135.37225397356013;134.750971650153;154.69082083006467;155.7618783929666;128.39717898913622;156.48003352402927;140.4467510041707;139.48100408072568;157.56347934485905;158.2899409304989;129.88226945076727;128.10220482778118;141.4191846239604;138.52189787423194;142.3983512378432;115.50668655357624;130.18134247263782;142.3983512378432;129.88226945076727;166.12299047968008;153.9808771765164;152.5707496392494;131.0826998424925;143.05489254083338;140.1240946738786;141.74482308927838;141.09429426645892;130.4811041541137;138.84086491082343;137.5693867214618;132.59885205668874;143.3842974641264;130.4811041541137;134.44140055858222;122.06191555248;149.78911734170106;156.1205430194796;153.62712812636244;166.50551309015668;141.4191846239604;145.37671684325215;140.1240946738786;128.6928323718675;130.18134247263782;161.2294362682334;145.0427346212984;131.99029808444726;178.81082805990556;149.44499826045774;150.47973448311032;168.0444319830006;148.75912997493032;130.78155608093476;146.72035389152555;189.39379531462785;156.84035180832117;122.90705514830907;124.61492974015573;153.27419176407454;109.80745473420666;136.9380207974764;155.04701918906255;156.48003352402927;157.2014997784399;133.21021182558732;151.8705359171794;144.37707024389624;144.37707024389624;137.25334072422285;;;;
350;12;170.3795201952986;172.35019433542686;154.3354407858697;133.82439032753845;188.9586901481545;160.85903468991685;175.1474902728613;144.70951967574905;151.52163507434625;122.342981059681;186.79811234513346;189.39379531462785;196.49331699451255;149.78911734170106;143.3842974641264;164.60166778205706;158.65442679270308;182.1314029007877;172.74705599836088;163.0942770678616;165.3605796128513;175.5507931209749;163.46982562039878;149.44499826045774;165.3605796128513;167.65837392639204;162.71959128443044;195.5915234516484;157.56347934485905;149.78911734170106;159.019751937195;155.40403774715355;137.8861604610773;179.22256628189072;154.69082083006467;133.21021182558732;160.12078241236603;154.69082083006467;141.74482308927838;138.84086491082343;188.52458457359268;180.46347821208073;155.04701918906255;101.78150629043697;141.09429426645892;157.56347934485905;187.2282424635478;124.61492974015573;165.3605796128513;150.47973448311032;186.3689703891691;166.12299047968008;150.47973448311032;161.97280010108508;140.77015029810312;175.5507931209749;169.2079480779645;140.1240946738786;206.21687794256277;144.0453845670817;180.46347821208073;140.1240946738786;126.63746785245633;139.16056641591413;153.9808771765164;155.04701918906255;158.2899409304989;146.04699018750796;182.97113726243202;181.29552244642448;163.46982562039878;153.27419176407454;161.2294362682334;137.8861604610773;145.0427346212984;171.95424440542277;167.27320278297256;159.019751937195;142.3983512378432;155.7618783929666;141.09429426645892;128.98916653998216;178.40003574761784;120.94409578467344;186.79811234513346;123.75804637224999;151.17353578131596;169.9880976073776;159.38591829654547;160.85903468991685;160.85903468991685;159.75292780777542;190.7051314091029;153.62712812636244;;;;;
400;12;256.57689891684043;276.1732594861681;297.95081439736;234.02511075636028;209.563840428584;263.15110752834715;286.52575302941904;261.34161481541787;256.57689891684043;234.02511075636028;283.90180477109226;253.06045696699857;261.34161481541787;249.01880620114244;268.0379086046006;310.54487643917764;263.15110752834715;238.9199170137345;271.76247212298546;293.86733397819717;243.9171017219502;267.4221298318544;275.5387909079098;228.17854635123973;199.22372122686238;261.34161481541787;274.274223205303;264.36439103562185;248.44672109694383;266.1948130274459;281.3018861310095;246.73833941617247;264.36439103562185;236.18807616008147;243.9171017219502;262.5465554823915;263.7570516442754;243.35673705438484;256.57689891684043;232.95106744040345;249.59220861540658;303.4838572720161;253.06045696699857;260.1422041467649;260.1422041467649;254.22721655872235;296.5833881427452;212.96512513107268;254.22721655872235;249.59220861540658;210.04639198313274;243.35673705438484;260.1422041467649;322.9276875244099;210.04639198313274;257.1677049508413;297.2663150003028;217.4194463948251;227.65433876444487;257.1677049508413;258.3534014046816;258.94829809685814;250.7429775143165;266.8077657227987;275.5387909079098;249.01880620114244;247.87595027647916;228.17854635123973;249.01880620114244;254.22721655872235;237.82340929672839;262.5465554823915;215.4283605267583;234.56398798235475;274.274223205303;275.5387909079098;287.18552070336415;264.36439103562185;222.4780445427044;254.22721655872235;286.52575302941904;243.9171017219502;235.64546782369993;326.6627916155961;254.81261210362217;305.58513696531435;263.7570516442754;219.42893477463318;297.2663150003028;268.6551052985083;243.35673705438484;283.2495809650177;257.1677049508413;253.06045696699857;247.87595027647916;217.4194463948251;;;
450;12;344.4084888659446;329.6819561602209;297.2663150003028;194.69386863271845;303.4838572720161;286.52575302941904;304.88309880366177;285.21076136507946;338.1293181963075;304.18267347431294;286.52575302941904;309.8314439851943;315.58511398926566;285.8675010773755;323.67127600466995;310.54487643917764;325.9123305559271;291.17615292023476;336.57749526173416;322.9276875244099;291.17615292023476;315.58511398926566;317.04014952964735;289.839818542273;261.94339230832657;335.80425658797634;266.8077657227987;316.3117951143896;305.58513696531435;253.06045696699857;288.50961718568635;283.2495809650177;313.4150719573846;277.4465828783136;327.41498072219457;333.4951826837323;306.994066649216;299.3245453023246;253.64316587639095;349.99834311843045;310.54487643917764;337.3525144312268;274.274223205303;351.6120441636875;269.2737231785496;324.4165767067347;322.9276875244099;335.80425658797634;257.1677049508413;321.44563150400245;292.51864859645656;280.01086907053855;358.96626708608295;342.82784807816876;281.3018861310095;266.1948130274459;279.367584132936;348.39204805117305;267.4221298318544;291.8466288236721;314.86010231013057;371.5667111794065;289.839818542273;342.040250112449;297.95081439736;285.21076136507946;258.3534014046816;314.13675624167104;346.79312497265164;304.88309880366177;354.0465566776694;348.39204805117305;420.703546485842;246.73833941617247;257.75987140260105;311.97667347925545;283.90180477109226;280.01086907053855;310.54487643917764;294.5440067217022;324.4165767067347;286.52575302941904;359.79283969449995;306.994066649216;325.9123305559271;328.1689018548046;331.96462781845474;263.15110752834715;315.58511398926566;332.729025182434;302.091037470114;346.79312497265164;311.2599516762814;284.5555304183761;280.6556352662915;322.18580733237013;263.15110752834715;311.97667347925545;303.4838572720161
500;12;300.7046099258363;386.382735332994;375.8643926625708;364.79239849526294;324.4165767067347;301.3970265024886;370.71308978460263;362.2839948901666;345.2015400495941;457.02057900456253;360.62131560787793;369.0117257090382;326.6627916155961;383.7258711816188;316.3117951143896;409.250902099993;322.9276875244099;345.2015400495941;352.4216825925416;369.0117257090382;406.43679072472565;310.54487643917764;354.0465566776694;387.27243839056536;354.0465566776694;352.4216825925416;389.95385847623;354.0465566776694;296.5833881427452;333.4951826837323;309.8314439851943;381.08727629145363;340.47047820534823;343.61725960400435;343.61725960400435;300.7046099258363;354.8618009295309;360.62131560787793;328.1689018548046;370.71308978460263;360.62131560787793;302.091037470114;322.18580733237013;325.16359357324677;316.3117951143896;349.1942719655453;324.4165767067347;405.50306030765785;304.88309880366177;339.6882959598702;363.9543401153048;399.94555307269343;302.091037470114;337.3525144312268;389.05799523938344;297.2663150003028;290.5072173393252;308.4094923390225;366.4743089566345;369.0117257090382;344.4084888659446;367.31816993535824;370.71308978460263;313.4150719573846;359.79283969449995;336.57749526173416;332.729025182434;322.18580733237013;375.8643926625708;339.6882959598702;388.1641901202389;358.96626708608295;344.4084888659446;351.6120441636875;377.59735161863443;288.50961718568635;302.091037470114;350.80426576336697;375.8643926625708;349.99834311843045;349.99834311843045;342.82784807816876;287.84680758938356;424.5918780128764;296.5833881427452;322.9276875244099;410.1932624738291;341.25446154044994;389.95385847623;413.9844532255518;353.23318533291837;348.39204805117305;395.3725245249812;;;;;;
50;13;65.4461993090189;74.95803476906389;82.56025748784099;72.74996467794193;79.5772637306123;70.93247871421282;76.70204884940001;77.05569102752814;82.18135245311242;73.08538539164365;77.58921383254534;77.76787440525929;85.85230365953272;77.58921383254534;83.70748671638003;79.21204895542955;77.9469463702102;71.58806860780659;79.94416236366476;90.51616201160321;82.37058710017779;87.84978967784696;87.44660867258324;88.4580493090837;75.13063666512456;83.90023551197255;80.86882686115663;90.30821407077885;89.27561841403075;82.18135245311242;85.06608461890904;70.28289258796383;99.92585095768132;75.13063666512456;79.5772637306123;85.85230365953272;85.65507026646488;66.66155637220571;85.06608461890904;68.2125401098187;86.44673297753417;87.84978967784696;77.4109637069535;80.86882686115663;83.13189313954281;72.08373436149837;79.21204895542955;77.58921383254534;80.12824555161734;85.26196178592542;84.87065745167865;83.51518073358744;82.37058710017779;73.76087341773129;81.05503922506719;86.24813396809573;73.76087341773129;97.2056094823455;75.99962609905195;80.49768453938279;83.70748671638003;81.80418637886815;74.27158336739988;87.24571259169099;85.26196178592542;76.35002968948747;78.30632826816861;74.78582940118197;65.74794530956305;81.42875128425993;76.35002968948747;79.03007059816505;83.51518073358744;68.2125401098187;74.78582940118197;76.17462641229403;78.30632826816861;87.44660867258324;82.94090950069848;79.5772637306123;93.69346289903146;80.12824555161734;76.8786665943013;79.76050208051753;72.58283203539922;77.4109637069535;90.30821407077885;87.04527804082183;81.24168037032425;91.56310626602688;87.84978967784696;80.31275261817575;82.94090950069848;75.82502782400917;82.56025748784099;78.12643067468917;74.78582940118197;;
100;13;102.72221678143227;96.75949053895263;94.55942005273376;87.64796734623927;82.94090950069848;88.4580493090837;87.24571259169099;89.89375028360132;78.48664010230719;96.09414812530488;84.67567925042412;76.70204884940001;86.8453039596765;77.76787440525929;85.85230365953272;95.21413622430518;93.90920587301264;86.24813396809573;93.04920325689164;71.58806860780659;99.92585095768132;93.26346272832193;93.90920587301264;77.4109637069535;95.65313016290338;88.05207673504692;87.24571259169099;76.70204884940001;80.12824555161734;94.12544562691185;100.1559449215093;69.31965032844674;87.84978967784696;102.9587497887163;84.67567925042412;81.80418637886815;95.21413622430518;73.59141835689192;88.25482958793816;91.77394378063636;98.55634553585797;97.65378530006194;102.01587317350378;88.4580493090837;94.77715702038213;85.45828998891848;101.78150629043697;99.01074905214578;97.65378530006194;89.89375028360132;90.51616201160321;82.18135245311242;114.71243373975977;79.76050208051753;90.72458878313572;90.51616201160321;89.89375028360132;94.77715702038213;102.72221678143227;85.85230365953272;82.56025748784099;82.18135245311242;89.68723224473376;93.47821556368753;95.65313016290338;86.24813396809573;91.77394378063636;100.61772354471226;84.28706562247159;88.6617369735164;90.72458878313572;105.11220730055531;87.04527804082183;90.51616201160321;85.26196178592542;89.89375028360132;84.09342814000658;76.52583685851603;75.47703369614224;103.43345101350522;110.31373257227528;70.93247871421282;90.72458878313572;91.56310626602688;85.65507026646488;94.99539535941216;79.39444634461776;94.12544562691185;85.06608461890904;91.35275312046308;87.64796734623927;81.61625295647981;85.65507026646488;82.94090950069848;96.09414812530488;77.05569102752814;71.42360525536486;;
150;13;111.84661464128764;111.33330173875498;94.99539535941216;100.84941064689724;114.1859683433024;92.62215987470853;107.80547228788281;117.38139511592345;101.78150629043697;93.26346272832193;113.14027499953865;70.44472928177102;96.53719944346616;98.78328601209519;105.83998949201612;102.48622717491455;132.29422515218823;101.78150629043697;102.72221678143227;108.80185898389541;90.93349548795442;103.43345101350522;121.5017201781105;85.85230365953272;101.08163124269969;93.04920325689164;88.6617369735164;98.32992642291843;97.87864749865372;82.18135245311242;91.56310626602688;86.8453039596765;100.1559449215093;98.32992642291843;93.90920587301264;91.98526677962242;98.32992642291843;98.10402747551902;109.55518780649251;105.83998949201612;102.25077972077757;116.0392412484498;116.84268069149917;96.31541902998988;102.9587497887163;102.72221678143227;106.0837016293693;100.84941064689724;110.06030254361242;118.19412744424307;104.87072703252481;87.44660867258324;102.25077972077757;105.83998949201612;102.48622717491455;87.64796734623927;103.9103408939769;93.47821556368753;113.92364240658203;110.56774616084073;116.0392412484498;130.4811041541137;109.30350042597735;95.21413622430518;100.84941064689724;93.90920587301264;102.25077972077757;97.65378530006194;94.34218330463797;92.62215987470853;102.01587317350378;89.07052044475715;116.30643866255794;93.04920325689164;110.56774616084073;117.651683036647;86.24813396809573;106.57281074536908;106.57281074536908;90.10074386061753;89.89375028360132;117.651683036647;97.2056094823455;99.46724763957785;116.0392412484498;92.4093737048952;117.651683036647;107.3107059503725;102.9587497887163;99.46724763957785;95.65313016290338;100.61772354471226;104.62980153088488;102.72221678143227;98.78328601209519;88.4580493090837;102.48622717491455;;
200;13;147.73622505843724;138.84086491082343;157.56347934485905;139.48100408072568;153.62712812636244;149.78911734170106;138.84086491082343;123.75804637224999;150.47973448311032;155.04701918906255;153.62712812636244;149.1016697436037;133.21021182558732;138.20366361880318;145.711468108377;164.60166778205706;171.1650713707123;160.12078241236603;145.0427346212984;148.07640943814368;157.92629242245135;153.9808771765164;166.12299047968008;156.1205430194796;132.9041804094259;137.5693867214618;153.62712812636244;130.78155608093476;142.3983512378432;122.342981059681;161.2294362682334;173.54352292544948;166.12299047968008;160.85903468991685;135.99640077891235;132.9041804094259;144.37707024389624;161.6006907506438;148.4173771424014;150.47973448311032;139.48100408072568;164.2235189839767;134.44140055858222;159.019751937195;157.92629242245135;158.2899409304989;163.84623892869473;146.72035389152555;167.65837392639204;139.48100408072568;164.2235189839767;158.2899409304989;152.2202401555017;166.50551309015668;153.27419176407454;164.98068732334383;159.019751937195;145.711468108377;168.81921700947953;144.37707024389624;156.48003352402927;131.687069245691;145.711468108377;135.68396849198137;147.73622505843724;150.47973448311032;152.2202401555017;125.47774604840528;136.9380207974764;128.98916653998216;159.75292780777542;155.04701918906255;130.4811041541137;171.55920411377264;161.2294362682334;145.37671684325215;149.78911734170106;176.3601869479027;134.44140055858222;139.80217960037407;141.74482308927838;161.97280010108508;142.071211385041;143.3842974641264;155.7618783929666;143.71446089068743;151.52163507434625;138.52189787423194;153.62712812636244;136.62342527317932;151.17353578131596;113.40079711762655;135.37225397356013;137.25334072422285;161.97280010108508;144.37707024389624;146.72035389152555;;
250;13;143.3842974641264;131.687069245691;154.69082083006467;144.37707024389624;134.750971650153;130.4811041541137;127.22134208574965;144.37707024389624;128.10220482778118;134.1325406623339;142.071211385041;114.44889832406156;118.46628680064781;139.80217960037407;137.25334072422285;131.99029808444726;139.80217960037407;147.39682220370585;139.16056641591413;150.47973448311032;138.84086491082343;147.39682220370585;132.29422515218823;109.05239126123435;107.55780462860899;99.69628560183793;135.0612555746781;150.82623619664253;139.16056641591413;115.77265768219846;127.80790832738843;136.62342527317932;142.3983512378432;145.0427346212984;151.8705359171794;133.82439032753845;133.21021182558732;116.30643866255794;136.9380207974764;131.687069245691;124.04301747004386;143.71446089068743;128.98916653998216;135.0612555746781;132.29422515218823;136.30955248712056;114.1859683433024;145.711468108377;103.43345101350522;145.711468108377;129.58388350640496;146.72035389152555;145.711468108377;128.6928323718675;143.71446089068743;127.80790832738843;128.39717898913622;124.61492974015573;138.20366361880318;114.44889832406156;131.0826998424925;128.10220482778118;122.342981059681;138.52189787423194;117.92259333504816;134.750971650153;114.44889832406156;120.66624401638853;135.68396849198137;119.83651279733715;135.37225397356013;139.48100408072568;119.28653076694064;119.83651279733715;116.57425133799784;120.38903057281587;147.05819907850767;138.84086491082343;124.04301747004386;127.80790832738843;142.72624437825547;122.90705514830907;146.72035389152555;119.56120554261082;137.8861604610773;135.37225397356013;110.56774616084073;109.55518780649251;127.51428793112879;110.06030254361242;145.37671684325215;124.04301747004386;130.78155608093476;125.76667700754922;149.1016697436037;127.22134208574965;112.88035139376932;119.83651279733715;
300;13;143.05489254083338;119.83651279733715;125.47774604840528;146.04699018750796;133.51694792407994;118.19412744424307;425.5695632393202;142.3983512378432;148.07640943814368;143.3842974641264;187.2282424635478;150.13402880772443;144.0453845670817;141.74482308927838;143.3842974641264;143.71446089068743;145.711468108377;131.3845370318381;124.32864475568945;146.38328485555763;144.37707024389624;152.9220662226185;145.0427346212984;133.51694792407994;154.3354407858697;156.84035180832117;157.2014997784399;173.9431324029159;129.58388350640496;137.8861604610773;145.711468108377;173.9431324029159;137.5693867214618;155.40403774715355;166.88891651518585;152.9220662226185;133.82439032753845;156.1205430194796;153.9808771765164;126.05627327270784;150.47973448311032;138.52189787423194;132.9041804094259;123.19006671368945;145.37671684325215;127.51428793112879;146.38328485555763;131.687069245691;128.6928323718675;144.70951967574905;138.20366361880318;146.04699018750796;170.3795201952986;142.72624437825547;162.34576628801665;140.4467510041707;140.1240946738786;112.88035139376932;144.0453845670817;135.99640077891235;166.12299047968008;114.44889832406156;138.84086491082343;121.22258734750707;173.14483149362397;141.09429426645892;148.75912997493032;148.07640943814368;129.28618306108862;152.5707496392494;151.52163507434625;127.22134208574965;144.70951967574905;150.82623619664253;149.44499826045774;165.3605796128513;147.39682220370585;137.5693867214618;146.04699018750796;126.63746785245633;147.73622505843724;159.38591829654547;148.07640943814368;126.92906924156685;121.22258734750707;169.2079480779645;132.29422515218823;152.2202401555017;133.82439032753845;143.05489254083338;136.9380207974764;142.071211385041;177.99018717193525;150.47973448311032;166.88891651518585;120.11245398749564;123.47372995481003;144.70951967574905;
350;13;200.14226136713674;175.95502463319346;153.27419176407454;155.7618783929666;160.489484056269;160.85903468991685;171.1650713707123;155.04701918906255;163.46982562039878;175.5507931209749;160.489484056269;168.81921700947953;171.55920411377264;172.35019433542686;165.3605796128513;145.37671684325215;207.16766070490561;175.95502463319346;133.51694792407994;170.3795201952986;195.14217989089008;134.750971650153;161.6006907506438;172.74705599836088;157.92629242245135;149.78911734170106;141.74482308927838;141.74482308927838;164.98068732334383;176.3601869479027;196.0419016920219;187.65936301980136;254.22721655872235;145.0427346212984;163.46982562039878;154.69082083006467;164.98068732334383;153.9808771765164;167.27320278297256;157.56347934485905;168.81921700947953;166.12299047968008;176.3601869479027;162.34576628801665;174.3436620399584;152.2202401555017;144.37707024389624;164.98068732334383;135.0612555746781;191.1442580133571;154.3354407858697;156.84035180832117;136.9380207974764;161.2294362682334;154.69082083006467;204.79887920630472;151.52163507434625;146.38328485555763;184.66223886473054;161.97280010108508;170.7718440912787;155.40403774715355;138.84086491082343;175.95502463319346;183.8147433001679;164.98068732334383;195.14217989089008;176.3601869479027;158.2899409304989;158.65442679270308;188.09147629452292;157.92629242245135;145.711468108377;163.0942770678616;160.85903468991685;145.0427346212984;164.2235189839767;169.5975742568894;182.5507872345648;153.27419176407454;164.2235189839767;169.9880976073776;163.84623892869473;165.74134666021052;164.98068732334383;158.2899409304989;166.88891651518585;186.3689703891691;164.60166778205706;177.99018717193525;161.97280010108508;240.0214802850993;164.60166778205706;161.97280010108508;176.76628220841215;;;;
