distance;burst_duration;Column1;_1;_2;_3;_4;_5;_6;_7;_8;_9;_10;_11;_12;_13;_14;_15;_16;_17;_18;_19;_20;_21;_22;_23;_24;_25;_26;_27;_28;_29;_30;_31;_32;_33;_34;_35;_36;_37;_38;_39;_40;_41;_42;_43;_44;_45;_46;_47;_48;_49;_50;_51;_52;_53;_54;_55;_56;_57;_58;_59;_60;_61;_62;_63;_64;_65;_66;_67;_68;_69;_70;_71;_72;_73;_74;_75;_76;_77;_78;_79;_80;_81;_82;_83;_84;_85;_86;_87;_88;_89;_90;_91;_92;_93;_94;_95;_96;_97;_98;_99
50;2;122.62469376153705;121.5017201781105;93.04920325689164;93.47821556368753;75.65083066354039;109.55518780649251;101.78150629043697;86.24813396809573;123.19006671368945;96.98229349236969;92.83543601596358;117.92259333504816;94.55942005273376;126.34653637584607;88.25482958793816;76.35002968948747;133.21021182558732;87.04527804082183;97.65378530006194;96.98229349236969;101.5476778317758;98.78328601209519;91.77394378063636;105.83998949201612;90.51616201160321;98.10402747551902;95.43338077220086;119.01248701729637;89.89375028360132;131.3845370318381;101.5476778317758;112.88035139376932;96.98229349236969;129.88226945076727;127.22134208574965;83.13189313954281;126.63746785245633;106.32797494975146;116.0392412484498;96.75949053895263;82.94090950069848;119.56120554261082;123.19006671368945;111.84661464128764;113.66191912619567;99.01074905214578;105.11220730055531;81.42875128425993;106.81821031140409;109.30350042597735;108.05371023835644;128.39717898913622;132.9041804094259;85.45828998891848;104.38942952113904;87.04527804082183;91.77394378063636;93.47821556368753;83.3233165462957;97.2056094823455;96.09414812530488;103.67162174218069;121.5017201781105;86.64578929039162;128.98916653998216;103.9103408939769;130.4811041541137;93.69346289903146;93.04920325689164;88.25482958793816;138.20366361880318;124.32864475568945;109.55518780649251;86.24813396809573;120.94409578467344;104.62980153088488;134.1325406623339;121.22258734750707;116.0392412484498;87.04527804082183;109.55518780649251;93.26346272832193;94.34218330463797;124.61492974015573;116.84268069149917;86.8453039596765;90.51616201160321;84.28706562247159;115.24132645559527;123.47372995481003;117.92259333504816;112.1041579161951;120.66624401638853;77.9469463702102;116.57425133799784;126.05627327270784;86.04999121148714;110.56774616084073;100.84941064689724;119.56120554261082
100;2;135.68396849198137;130.4811041541137;140.4467510041707;128.98916653998216;127.22134208574965;125.47774604840528;139.16056641591413;156.1205430194796;139.80217960037407;151.17353578131596;128.98916653998216;116.0392412484498;161.2294362682334;123.75804637224999;160.12078241236603;137.25334072422285;134.750971650153;141.74482308927838;136.62342527317932;131.99029808444726;147.39682220370585;113.66191912619567;153.27419176407454;150.82623619664253;148.75912997493032;126.63746785245633;132.59885205668874;141.4191846239604;151.17353578131596;131.3845370318381;139.80217960037407;119.28653076694064;121.5017201781105;122.62469376153705;127.22134208574965;129.58388350640496;129.28618306108862;142.071211385041;117.651683036647;112.36229422235937;119.01248701729637;131.687069245691;108.05371023835644;121.5017201781105;132.59885205668874;144.0453845670817;152.2202401555017;136.9380207974764;170.3795201952986;152.5707496392494;133.51694792407994;128.6928323718675;161.97280010108508;125.47774604840528;124.32864475568945;142.72624437825547;134.1325406623339;136.30955248712056;114.71243373975977;128.98916653998216;140.1240946738786;131.3845370318381;125.47774604840528;136.30955248712056;124.90187393789093;155.04701918906255;142.3983512378432;130.18134247263782;127.22134208574965;124.04301747004386;140.1240946738786;125.76667700754922;119.01248701729637;266.8077657227987;147.39682220370585;123.75804637224999;143.71446089068743;157.2014997784399;133.82439032753845;160.12078241236603;126.92906924156685;145.711468108377;132.9041804094259;140.77015029810312;134.1325406623339;144.0453845670817;131.687069245691;138.52189787423194;114.1859683433024;134.44140055858222;149.44499826045774;145.711468108377;140.1240946738786;145.37671684325215;142.3983512378432;121.5017201781105;137.25334072422285;137.5693867214618;147.05819907850767;
150;2;172.74705599836088;214.9334446689586;228.17854635123973;283.2495809650177;300.7046099258363;276.80918902161307;328.9245590016707;261.34161481541787;286.52575302941904;234.02511075636028;235.10410605239272;256.57689891684043;333.4951826837323;267.4221298318544;243.35673705438484;238.9199170137345;263.7570516442754;232.95106744040345;244.4787567115525;245.04170499434795;243.35673705438484;250.7429775143165;295.9020302120025;364.79239849526294;251.8990521439864;267.4221298318544;266.1948130274459;283.90180477109226;253.64316587639095;283.2495809650177;283.2495809650177;247.87595027647916;280.01086907053855;310.54487643917764;257.75987140260105;268.0379086046006;257.1677049508413;262.5465554823915;258.3534014046816;295.2222376036896;254.22721655872235;298.63688995492015;354.8618009295309;328.1689018548046;257.1677049508413;241.12812241994263;215.92441600108754;242.7976597445259;278.08544442808454;249.01880620114244;220.94822996518673;249.01880620114244;231.34923774277578;297.2663150003028;232.41589566874947;284.5555304183761;246.17149335836635;243.35673705438484;251.32035008653247;263.7570516442754;319.23529109056983;333.4951826837323;328.9245590016707;224.01845134194735;219.42893477463318;254.22721655872235;228.17854635123973;236.73193393193665;220.44063299654638;249.01880620114244;300.0137840772717;257.75987140260105;330.44109733708814;246.17149335836635;277.4465828783136;279.367584132936;295.2222376036896;273.01545915549303;273.01545915549303;236.73193393193665;291.17615292023476;272.3882451720131;264.36439103562185;249.59220861540658;271.1381366980691;260.1422041467649;278.725777050505;295.9020302120025;264.97312891521335;228.70396100307693;260.74121982026094;304.18267347431294;291.17615292023476;273.01545915549303;243.9171017219502;261.94339230832657;274.274223205303;284.5555304183761;289.1739529985368;269.8937655172144
200;2;226.60953370011526;350.80426576336697;293.19221579357423;287.18552070336415;243.35673705438484;270.5152355945282;286.52575302941904;275.5387909079098;277.4465828783136;257.1677049508413;296.5833881427452;306.28879167305405;304.88309880366177;278.08544442808454;352.4216825925416;298.63688995492015;273.01545915549303;304.88309880366177;291.8466288236721;263.7570516442754;283.90180477109226;224.01845134194735;274.274223205303;297.95081439736;289.1739529985368;272.3882451720131;308.4094923390225;272.3882451720131;309.1196505402723;261.34161481541787;308.4094923390225;285.21076136507946;308.4094923390225;297.2663150003028;325.16359357324677;284.5555304183761;316.3117951143896;264.97312891521335;300.7046099258363;311.2599516762814;280.6556352662915;287.18552070336415;247.30649072036954;254.22721655872235;301.3970265024886;278.725777050505;266.8077657227987;259.54456462613547;249.01880620114244;285.21076136507946;303.4838572720161;302.091037470114;292.51864859645656;276.1732594861681;300.7046099258363;309.1196505402723;277.4465828783136;302.091037470114;284.5555304183761;340.47047820534823;253.64316587639095;277.4465828783136;247.87595027647916;280.01086907053855;291.8466288236721;235.10410605239272;311.97667347925545;281.9496250833612;266.1948130274459;279.367584132936;325.9123305559271;245.04170499434795;285.21076136507946;255.9874501752332;266.1948130274459;243.35673705438484;264.36439103562185;242.7976597445259;336.57749526173416;216.42161371608097;281.9496250833612;266.8077657227987;293.86733397819717;310.54487643917764;274.9057799304979;235.10410605239272;261.34161481541787;334.2631043753249;254.81261210362217;259.54456462613547;277.4465828783136;275.5387909079098;248.44672109694383;304.18267347431294;296.5833881427452;324.4165767067347;318.50189365142256;275.5387909079098;279.367584132936;309.1196505402723
250;2;294.5440067217022;306.28879167305405;318.50189365142256;306.28879167305405;322.9276875244099;333.4951826837323;365.6323866278597;313.4150719573846;360.62131560787793;328.9245590016707;317.04014952964735;347.59166713154747;297.95081439736;287.84680758938356;255.9874501752332;291.17615292023476;289.1739529985368;305.58513696531435;355.6789224011468;278.725777050505;297.95081439736;307.7009656247064;286.52575302941904;288.50961718568635;345.2015400495941;319.23529109056983;320.70715612377506;333.4951826837323;283.90180477109226;246.17149335836635;278.725777050505;281.3018861310095;329.6819561602209;369.86142946290823;337.3525144312268;303.4838572720161;291.8466288236721;285.21076136507946;314.13675624167104;365.6323866278597;290.5072173393252;336.57749526173416;311.2599516762814;285.8675010773755;320.70715612377506;301.3970265024886;339.6882959598702;358.96626708608295;317.04014952964735;291.8466288236721;290.5072173393252;352.4216825925416;277.4465828783136;267.4221298318544;281.3018861310095;319.97037728515147;329.6819561602209;312.6950456395597;274.274223205303;295.9020302120025;335.032794319519;311.2599516762814;314.86010231013057;285.21076136507946;274.274223205303;353.23318533291837;311.2599516762814;312.6950456395597;343.61725960400435;283.90180477109226;286.52575302941904;295.2222376036896;305.58513696531435;329.6819561602209;307.7009656247064;300.0137840772717;280.01086907053855;296.5833881427452;304.18267347431294;295.9020302120025;319.23529109056983;310.54487643917764;303.4838572720161;278.08544442808454;287.84680758938356;308.4094923390225;289.839818542273;281.3018861310095;250.7429775143165;309.8314439851943;301.3970265024886;297.2663150003028;326.6627916155961;341.25446154044994;249.01880620114244;235.64546782369993;276.1732594861681;338.90791066626997;289.1739529985368;300.0137840772717
300;2;338.1293181963075;298.63688995492015;262.5465554823915;291.8466288236721;300.7046099258363;358.1415934100561;310.54487643917764;314.86010231013057;302.091037470114;256.57689891684043;345.9964173501956;289.1739529985368;332.729025182434;245.60594954833422;282.598855549887;300.7046099258363;221.96693304379488;254.22721655872235;328.1689018548046;275.5387909079098;339.6882959598702;341.25446154044994;337.3525144312268;273.01545915549303;322.18580733237013;260.74121982026094;299.3245453023246;326.6627916155961;310.54487643917764;319.23529109056983;363.9543401153048;306.28879167305405;341.25446154044994;313.4150719573846;295.9020302120025;359.79283969449995;266.8077657227987;302.091037470114;347.59166713154747;305.58513696531435;291.8466288236721;247.30649072036954;314.86010231013057;302.78664650003196;301.3970265024886;359.79283969449995;343.61725960400435;333.4951826837323;352.4216825925416;278.08544442808454;287.84680758938356;303.4838572720161;302.091037470114;307.7009656247064;276.80918902161307;297.95081439736;317.04014952964735;274.9057799304979;274.274223205303;269.2737231785496;310.54487643917764;315.58511398926566;267.4221298318544;297.2663150003028;329.6819561602209;325.16359357324677;341.25446154044994;335.80425658797634;272.3882451720131;281.9496250833612;298.63688995492015;281.3018861310095;269.2737231785496;309.1196505402723;287.84680758938356;322.18580733237013;316.3117951143896;392.65384433875624;323.67127600466995;319.97037728515147;306.28879167305405;340.47047820534823;300.0137840772717;323.67127600466995;289.1739529985368;246.17149335836635;325.9123305559271;282.598855549887;311.2599516762814;337.3525144312268;281.9496250833612;357.3188143038935;331.20198654813083;299.3245453023246;304.18267347431294;352.4216825925416;295.2222376036896;314.13675624167104;335.032794319519;261.94339230832657
350;2;494.1941323836063;448.6882924672728;377.59735161863443;471.97613389477726;420.703546485842;435.47109431252;409.250902099993;462.3066523279195;436.473830534054;508.02386281723574;488.5434535396004;508.02386281723574;352.4216825925416;406.43679072472565;428.5161472499453;413.9844532255518;440.50791812415736;386.382735332994;475.2440304965578;419.73704023717846;436.473830534054;473.0629283372489;436.473830534054;446.6290661734999;499.9101691219138;448.6882924672728;494.1941323836063;475.2440304965578;421.67227825724734;446.6290661734999;453.8779914048565;451.7949473188917;425.5695632393202;413.0333831330028;457.02057900456253;441.52225237307687;482.95738527938295;470.8918362071546;436.473830534054;494.1941323836063;455.9706395660546;435.47109431252;436.473830534054;386.382735332994;432.4766863495398;459.12771636833594;471.97613389477726;459.12771636833594;411.13779277098024;451.7949473188917;431.4831329952847;495.33208703428875;459.12771636833594;413.0333831330028;375.0008979590133;388.1641901202389;399.0267353460573;400.866486512238;383.7258711816188;411.13779277098024;359.79283969449995;506.8567506262777;344.4084888659446;452.8352716120527;437.47887570316936;426.54949972974595;384.60945641884547;506.8567506262777;466.5794984838883;471.97613389477726;467.6538663798645;392.65384433875624;439.495914163152;471.97613389477726;365.6323866278597;390.8517845698973;405.50306030765785;450.75701302205556;469.8100295384435;533.1636541787166;470.8918362071546;428.5161472499453;449.7214632308695;490.7959301502213;445.6029997500121;384.60945641884547;451.7949473188917;411.13779277098024;371.5667111794065;407.3726711933644;523.4431458647107;431.4831329952847;403.64202988183786;389.05799523938344;362.2839948901666;414.93771329682374;422.64324067598795;470.8918362071546;400.866486512238;445.6029997500121
400;2;382.8443158551454;357.3188143038935;470.8918362071546;409.250902099993;409.250902099993;397.1954276004851;445.6029997500121;399.0267353460573;446.6290661734999;365.6323866278597;357.3188143038935;469.8100295384435;368.16397402805757;401.78954053643093;424.5918780128764;344.4084888659446;353.23318533291837;417.8106838685425;336.57749526173416;348.39204805117305;369.86142946290823;349.99834311843045;327.41498072219457;389.05799523938344;393.55798754684844;485.18410678467933;381.9647857759958;413.0333831330028;365.6323866278597;297.95081439736;425.5695632393202;337.3525144312268;417.8106838685425;398.11002847178173;454.9231122132933;408.3107066643835;422.64324067598795;416.85082355814023;375.8643926625708;358.1415934100561;373.27985526137724;397.1954276004851;399.0267353460573;328.1689018548046;345.2015400495941;458.07293608299915;408.3107066643835;358.1415934100561;384.60945641884547;403.64202988183786;322.9276875244099;442.5389222757411;407.3726711933644;369.0117257090382;404.57147500272475;355.6789224011468;393.55798754684844;388.1641901202389;426.54949972974595;376.72987568964214;334.2631043753249;358.1415934100561;331.96462781845474;422.64324067598795;413.0333831330028;340.47047820534823;352.4216825925416;430.4918621878093;399.94555307269343;378.46682503849723;410.1932624738291;387.27243839056536;348.39204805117305;396.28292789392685;402.7147200282304;429.50286868328885;407.3726711933644;461.2445688917187;438.4862351365575;405.50306030765785;371.5667111794065;355.6789224011468;343.61725960400435;371.5667111794065;415.89316838956665;385.4950762409936;418.7727543984368;364.79239849526294;454.9231122132933;336.57749526173416;431.4831329952847;375.8643926625708;449.7214632308695;477.4351888372844;358.1415934100561;410.1932624738291;351.6120441636875;361.4516992088564;359.79283969449995;383.7258711816188
450;2;488.5434535396004;460.184925440363;481.84785973673024;421.67227825724734;424.5918780128764;421.67227825724734;549.3459674441176;544.3151617337986;441.52225237307687;450.75701302205556;470.8918362071546;441.52225237307687;489.6683966714307;447.6574952657893;448.6882924672728;398.11002847178173;461.2445688917187;462.3066523279195;401.78954053643093;453.8779914048565;461.2445688917187;485.18410678467933;464.4381616414893;439.495914163152;430.4918621878093;476.3383497514306;458.07293608299915;518.6495532594981;485.18410678467933;462.3066523279195;406.43679072472565;478.5345535564006;369.0117257090382;409.250902099993;424.5918780128764;489.6683966714307;392.65384433875624;475.2440304965578;388.1641901202389;411.13779277098024;431.4831329952847;413.0333831330028;494.1941323836063;438.4862351365575;381.08727629145363;513.8998594621052;476.3383497514306;358.1415934100561;433.4725275064743;438.4862351365575;389.05799523938344;502.2150530686748;417.8106838685425;498.7616969821788;451.7949473188917;461.2445688917187;469.8100295384435;491.92605994062694;498.7616969821788;512.7192480089664;383.7258711816188;475.2440304965578;484.06946566773;479.63644972442125;346.79312497265164;490.7959301502213;431.4831329952847;438.4862351365575;444.57929056743217;439.495914163152;523.4431458647107;516.2692442225662;415.89316838956665;466.5794984838883;319.97037728515147;467.6538663798645;524.6484506693864;479.63644972442125;452.8352716120527;412.0844979880139;479.63644972442125;462.3066523279195;468.7307081658843;460.184925440363;445.6029997500121;460.184925440363;439.495914163152;428.5161472499453;440.50791812415736;466.5794984838883;430.4918621878093;459.12771636833594;385.4950762409936;437.47887570316936;416.85082355814023;435.47109431252;441.52225237307687;432.4766863495398;499.9101691219138;453.8779914048565
500;2;366.4743089566345;287.84680758938356;351.6120441636875;427.53169266802;433.4725275064743;434.47066173409036;509.19366245561287;494.1941323836063;463.3711813673893;475.2440304965578;495.33208703428875;450.75701302205556;433.4725275064743;436.473830534054;412.0844979880139;465.5075987945472;425.5695632393202;510.3661557296519;347.59166713154747;362.2839948901666;485.18410678467933;484.06946566773;479.63644972442125;446.6290661734999;501.06128578760917;490.7959301502213;389.95385847623;513.8998594621052;480.74088317037916;475.2440304965578;414.93771329682374;382.8443158551454;375.0008979590133;405.50306030765785;428.5161472499453;420.703546485842;379.3383005487472;426.54949972974595;409.250902099993;533.1636541787166;458.07293608299915;449.7214632308695;474.1522252837146;381.08727629145363;399.94555307269343;516.2692442225662;346.79312497265164;470.8918362071546;375.8643926625708;427.53169266802;396.28292789392685;416.85082355814023;431.4831329952847;517.4580300639393;363.9543401153048;396.28292789392685;395.3725245249812;441.52225237307687;458.07293608299915;466.5794984838883;480.74088317037916;445.6029997500121;452.8352716120527;363.9543401153048;454.9231122132933;427.53169266802;454.9231122132933;419.73704023717846;476.3383497514306;481.84785973673024;431.4831329952847;471.97613389477726;486.301314526685;369.86142946290823;375.0008979590133;369.0117257090382;378.46682503849723;433.4725275064743;433.4725275064743;438.4862351365575;416.85082355814023;409.250902099993;449.7214632308695;469.8100295384435;343.61725960400435;419.73704023717846;441.52225237307687;392.65384433875624;461.2445688917187;393.55798754684844;415.89316838956665;389.05799523938344;421.67227825724734;418.7727543984368;455.9706395660546;413.9844532255518;448.6882924672728;431.4831329952847;389.05799523938344;452.8352716120527
50;3;89.68723224473376;102.25077972077757;92.83543601596358;93.04920325689164;143.3842974641264;125.76667700754922;86.64578929039162;98.78328601209519;122.62469376153705;101.78150629043697;82.37058710017779;129.88226945076727;108.3025197932092;127.22134208574965;80.49768453938279;133.82439032753845;101.31438656056716;84.09342814000658;81.61625295647981;92.19707638088428;93.26346272832193;98.32992642291843;128.6928323718675;127.80790832738843;107.55780462860899;86.04999121148714;92.83543601596358;96.31541902998988;99.23873585928976;98.32992642291843;114.1859683433024;100.84941064689724;81.80418637886815;94.34218330463797;89.48118865153393;90.72458878313572;109.05239126123435;121.22258734750707;85.45828998891848;101.31438656056716;123.19006671368945;130.4811041541137;85.65507026646488;88.86589365874443;100.1559449215093;107.06417494602071;98.78328601209519;100.61772354471226;97.87864749865372;116.57425133799784;81.42875128425993;98.55634553585797;120.11245398749564;122.342981059681;116.0392412484498;128.98916653998216;104.62980153088488;110.31373257227528;123.19006671368945;104.87072703252481;120.94409578467344;97.65378530006194;76.17462641229403;91.98526677962242;109.05239126123435;107.3107059503725;125.47774604840528;100.3865687105195;121.5017201781105;104.38942952113904;97.65378530006194;98.78328601209519;88.86589365874443;124.32864475568945;98.78328601209519;104.38942952113904;119.83651279733715;85.65507026646488;105.83998949201612;78.84851031015829;99.23873585928976;138.20366361880318;79.5772637306123;111.58966303523249;132.29422515218823;103.67162174218069;94.77715702038213;80.68304229352877;91.35275312046308;94.55942005273376;98.55634553585797;107.06417494602071;99.01074905214578;87.24571259169099;111.58966303523249;82.75036461945882;98.78328601209519;126.92906924156685;107.80547228788281;85.06608461890904
100;3;118.19412744424307;128.10220482778118;124.61492974015573;127.51428793112879;125.18947886683053;126.92906924156685;128.10220482778118;119.56120554261082;142.071211385041;134.44140055858222;133.51694792407994;134.750971650153;136.9380207974764;136.62342527317932;132.59885205668874;134.1325406623339;118.46628680064781;115.77265768219846;143.05489254083338;143.71446089068743;122.06191555248;127.80790832738843;122.342981059681;137.8861604610773;147.73622505843724;145.37671684325215;173.54352292544948;128.10220482778118;128.6928323718675;143.05489254083338;154.69082083006467;126.05627327270784;132.59885205668874;126.63746785245633;117.11172814305381;128.98916653998216;142.3983512378432;116.84268069149917;145.711468108377;119.01248701729637;134.1325406623339;130.18134247263782;156.84035180832117;140.4467510041707;110.06030254361242;133.82439032753845;131.3845370318381;118.19412744424307;153.9808771765164;133.82439032753845;126.63746785245633;153.9808771765164;124.90187393789093;132.29422515218823;136.9380207974764;147.39682220370585;146.04699018750796;150.13402880772443;114.44889832406156;123.19006671368945;124.32864475568945;107.06417494602071;126.34653637584607;115.77265768219846;128.10220482778118;141.74482308927838;131.3845370318381;153.9808771765164;127.80790832738843;129.58388350640496;147.05819907850767;121.78149575309698;147.39682220370585;144.37707024389624;129.28618306108862;125.76667700754922;142.72624437825547;157.56347934485905;143.05489254083338;135.37225397356013;143.05489254083338;132.9041804094259;145.711468108377;131.99029808444726;128.39717898913622;108.3025197932092;163.46982562039878;133.82439032753845;121.78149575309698;130.78155608093476;134.750971650153;112.62102492532209;127.22134208574965;129.88226945076727;130.18134247263782;128.10220482778118;138.52189787423194;140.4467510041707;108.05371023835644;129.28618306108862
150;3;280.6556352662915;292.51864859645656;244.4787567115525;265.5832685032748;237.27704401627443;281.3018861310095;276.1732594861681;281.9496250833612;255.9874501752332;228.17854635123973;296.5833881427452;231.34923774277578;281.9496250833612;302.78664650003196;259.54456462613547;300.0137840772717;264.97312891521335;220.94822996518673;235.64546782369993;266.8077657227987;306.28879167305405;263.15110752834715;281.3018861310095;254.81261210362217;259.54456462613547;261.94339230832657;250.7429775143165;276.80918902161307;288.50961718568635;256.57689891684043;283.2495809650177;260.1422041467649;263.7570516442754;254.22721655872235;258.94829809685814;273.6441173913884;265.5832685032748;322.18580733237013;276.1732594861681;294.5440067217022;225.56952370197416;296.5833881427452;239.4700652508151;276.80918902161307;207.64469470333262;283.90180477109226;265.5832685032748;274.274223205303;285.8675010773755;286.52575302941904;336.57749526173416;273.01545915549303;289.1739529985368;267.4221298318544;266.1948130274459;312.6950456395597;263.7570516442754;260.74121982026094;281.3018861310095;251.8990521439864;251.32035008653247;207.64469470333262;289.839818542273;254.81261210362217;266.1948130274459;227.65433876444487;275.5387909079098;306.28879167305405;275.5387909079098;299.3245453023246;281.3018861310095;335.80425658797634;284.5555304183761;308.4094923390225;264.97312891521335;253.64316587639095;370.71308978460263;249.59220861540658;241.6833553746412;267.4221298318544;291.8466288236721;304.88309880366177;258.94829809685814;241.12812241994263;236.73193393193665;253.64316587639095;269.8937655172144;249.01880620114244;266.1948130274459;289.1739529985368;275.5387909079098;269.8937655172144;263.15110752834715;247.87595027647916;272.3882451720131;294.5440067217022;253.06045696699857;229.23058549940114;322.18580733237013;285.8675010773755
200;3;282.598855549887;221.96693304379488;260.74121982026094;204.3283830621064;261.34161481541787;289.1739529985368;278.725777050505;303.4838572720161;296.5833881427452;293.86733397819717;214.43966580958246;291.8466288236721;319.97037728515147;263.15110752834715;278.08544442808454;270.5152355945282;232.95106744040345;307.7009656247064;331.96462781845474;261.94339230832657;372.422298162979;261.94339230832657;238.9199170137345;263.15110752834715;322.18580733237013;254.81261210362217;358.96626708608295;331.96462781845474;314.86010231013057;321.44563150400245;313.4150719573846;291.17615292023476;230.28747517530482;276.80918902161307;242.23986683485333;253.06045696699857;300.7046099258363;286.52575302941904;220.94822996518673;266.8077657227987;283.90180477109226;240.0214802850993;276.1732594861681;305.58513696531435;297.2663150003028;257.1677049508413;288.50961718568635;283.90180477109226;285.21076136507946;303.4838572720161;248.44672109694383;314.13675624167104;246.17149335836635;224.01845134194735;270.5152355945282;268.6551052985083;275.5387909079098;285.21076136507946;266.1948130274459;264.36439103562185;297.95081439736;278.725777050505;327.41498072219457;280.6556352662915;271.1381366980691;292.51864859645656;268.6551052985083;290.5072173393252;303.4838572720161;255.39935560783434;293.19221579357423;249.01880620114244;301.3970265024886;279.367584132936;265.5832685032748;269.8937655172144;269.8937655172144;276.1732594861681;288.50961718568635;263.7570516442754;299.3245453023246;263.15110752834715;263.15110752834715;306.994066649216;220.44063299654638;306.28879167305405;255.39935560783434;297.95081439736;308.4094923390225;237.82340929672839;293.86733397819717;257.1677049508413;316.3117951143896;274.274223205303;316.3117951143896;285.21076136507946;306.28879167305405;281.9496250833612;246.17149335836635;287.18552070336415
250;3;328.1689018548046;304.88309880366177;312.6950456395597;327.41498072219457;281.9496250833612;258.94829809685814;325.16359357324677;301.3970265024886;341.25446154044994;266.8077657227987;302.78664650003196;314.86010231013057;285.8675010773755;321.44563150400245;235.64546782369993;332.729025182434;260.74121982026094;302.091037470114;312.6950456395597;356.49792541509163;292.51864859645656;293.19221579357423;295.9020302120025;354.0465566776694;328.1689018548046;292.51864859645656;246.73833941617247;343.61725960400435;308.4094923390225;328.9245590016707;337.3525144312268;327.41498072219457;271.1381366980691;329.6819561602209;304.18267347431294;300.0137840772717;322.18580733237013;374.13938701108043;285.21076136507946;304.88309880366177;282.598855549887;260.74121982026094;296.5833881427452;304.88309880366177;335.80425658797634;302.091037470114;295.9020302120025;299.3245453023246;354.8618009295309;271.1381366980691;336.57749526173416;372.422298162979;268.0379086046006;316.3117951143896;335.80425658797634;343.61725960400435;306.28879167305405;333.4951826837323;287.84680758938356;337.3525144312268;306.994066649216;327.41498072219457;313.4150719573846;283.2495809650177;319.97037728515147;285.8675010773755;334.2631043753249;368.16397402805757;319.23529109056983;302.78664650003196;264.97312891521335;356.49792541509163;308.4094923390225;319.97037728515147;297.2663150003028;289.1739529985368;291.8466288236721;342.040250112449;303.4838572720161;305.58513696531435;315.58511398926566;308.4094923390225;285.21076136507946;287.18552070336415;359.79283969449995;298.63688995492015;259.54456462613547;316.3117951143896;345.9964173501956;267.4221298318544;324.4165767067347;382.8443158551454;334.2631043753249;365.6323866278597;322.18580733237013;315.58511398926566;318.50189365142256;297.2663150003028;304.18267347431294;265.5832685032748
